iso_code,countryname,months,total_cases,total_deaths,fatality_rate
ZMB,Zambia,2020-10,16432,349,0.02123904576436222006
ZMB,Zambia,2020-11,17647,357,0.02023006743355811186
ZMB,Zambia,2020-12,20725,388,0.01872135102533172497
ZMB,Zambia,2021-01,54217,763,0.01407307671025693048
ZMB,Zambia,2021-02,78534,1091,0.01389207222349555606
ZMB,Zambia,2021-03,88418,1208,0.01366237643918659097
ZMB,Zambia,2021-04,91586,1251,0.01365929290502915293
ZWE,Zimbabwe,2020-03,8,1,0.12500000000000000000
ZWE,Zimbabwe,2020-04,40,4,0.10000000000000000000
ZWE,Zimbabwe,2020-05,178,4,0.02247191011235955056
ZWE,Zimbabwe,2020-06,591,7,0.01184433164128595601
ZWE,Zimbabwe,2020-07,3169,67,0.02114231618807194699
ZWE,Zimbabwe,2020-08,6497,202,0.03109127289518239187
ZWE,Zimbabwe,2020-09,7838,228,0.02908905332993110487
ZWE,Zimbabwe,2020-10,8367,243,0.02904266762280387236
ZWE,Zimbabwe,2020-11,9950,276,0.02773869346733668342
ZWE,Zimbabwe,2020-12,13867,363,0.02617725535443859523
ZWE,Zimbabwe,2021-01,33388,1217,0.03645022163651611357
ZWE,Zimbabwe,2021-02,36089,1463,0.04053866829227742525
