iso_code,d,total_vaccinations,people_vaccinated,people_fully_vaccinated
SDN,2021-06-07,465197,404397,60800
SDN,2021-06-08,483520,417209,66311
SDN,2021-06-14,539843,453690,86153
SDN,2021-06-20,629692,520928,108764
SDN,2021-06-28,671423,550291,121132
SDN,2021-06-29,677957,554095,123862
SDN,2021-07-18,810560,627833,182727
SDN,2021-08-22,1129054,645926,241564
SDN,2021-09-08,1255213,646192,339947
SDN,2021-09-14,1423327,648840,505413
SDN,2021-09-19,1499982,649062,581846
SUR,2021-05-04,41287,41205,82
SUR,2021-05-07,43888,43636,252
SUR,2021-05-08,45420,44918,502
SUR,2021-05-11,48185,47453,732
SUR,2021-05-13,49902,48904,998
SUR,2021-05-15,51573,49961,1612
SUR,2021-05-17,54162,52109,2053
SUR,2021-05-19,57362,54837,2525
SUR,2021-05-20,64793,60319,4474
SUR,2021-05-21,68301,62862,5439
SUR,2021-05-23,74120,64866,9254
SUR,2021-05-25,76462,65675,10787
SUR,2021-05-26,78542,66623,11919
SUR,2021-05-28,80716,67472,13244
SUR,2021-05-29,82943,68441,14502
SUR,2021-06-01,85174,69226,15948
SUR,2021-06-02,87508,70336,17172
SUR,2021-06-03,90052,71396,18656
SUR,2021-06-05,96708,75013,21155
SUR,2021-06-06,102612,80816,21256
SUR,2021-06-07,108076,86640,21436
SUR,2021-06-08,110393,88708,21658
SUR,2021-06-09,112200,90029,22171
SUR,2021-06-12,127078,101781,25297
SUR,2021-06-13,136853,110920,25933
SUR,2021-06-14,144415,118124,26291
SUR,2021-06-15,146567,119956,26529
SUR,2021-06-16,155669,127363,28306
SUR,2021-06-18,165785,135354,30431
SUR,2021-06-20,175694,144662,31032
SUR,2021-06-21,177228,145832,31396
SUR,2021-06-23,182331,149697,32634
SUR,2021-06-24,184446,151208,33238
SUR,2021-06-25,187306,153121,34185
SUR,2021-06-27,191963,157459,34504
SUR,2021-06-28,192975,157982,34993
SUR,2021-06-30,196194,160268,35926
SUR,2021-07-01,197723,161525,36198
SUR,2021-07-02,199471,162516,36955
SUR,2021-07-04,201810,164396,37414
SUR,2021-07-05,202764,164903,37861
SUR,2021-07-06,203963,165456,38507
SUR,2021-07-07,205351,166063,39288
SUR,2021-07-09,208227,167560,40667
SUR,2021-07-11,209491,168570,40921
SUR,2021-07-12,215851,173978,41873
SUR,2021-07-14,220498,176325,44173
SUR,2021-07-15,222377,177146,45231
SUR,2021-07-16,225128,178317,46811
SUR,2021-07-17,226715,179523,47192
SUR,2021-07-18,228121,180541,47578
SUR,2021-07-19,229051,180632,48419
SUR,2021-07-20,230135,181365,48770
SUR,2021-07-21,231447,181869,49578
SUR,2021-07-22,232666,182342,50324
SUR,2021-07-23,234540,182951,51589
SUR,2021-07-24,235536,183522,52014
SUR,2021-07-25,236155,183785,52370
SUR,2021-07-26,237175,184064,53111
SUR,2021-07-27,239571,185077,54494
SUR,2021-07-28,241435,185653,55782
SUR,2021-07-29,242696,186012,56684
SUR,2021-07-30,244378,186297,58081
SUR,2021-08-01,246782,187094,59688
SUR,2021-08-02,248618,187405,61213
SUR,2021-08-03,251105,187887,63218
SUR,2021-08-04,253387,188207,65180
SUR,2021-08-05,255212,188595,66617
SUR,2021-08-06,255396,188685,66711
SUR,2021-08-07,257859,189261,68598
SUR,2021-08-08,261398,190027,71371
SUR,2021-08-09,263823,190398,73425
SUR,2021-08-10,265159,190989,74170
SUR,2021-08-11,266669,191342,75327
SUR,2021-08-12,267988,191609,76379
SUR,2021-08-13,271668,192235,79433
SUR,2021-08-14,275723,192963,82760
SUR,2021-08-15,278083,193210,84873
SUR,2021-08-16,280453,193505,86948
SUR,2021-08-17,283289,194054,89235
SUR,2021-08-18,285217,194371,90846
SUR,2021-08-19,288230,194779,93451
SUR,2021-08-20,292810,195367,97443
SUR,2021-08-21,299732,196031,103701
SUR,2021-08-22,300350,196628,103722
SUR,2021-08-23,308457,197438,111019
SUR,2021-08-24,312646,198011,114635
SUR,2021-08-25,314963,198375,116588
SUR,2021-08-26,319815,198729,121086
SUR,2021-08-27,323644,199109,124535
SUR,2021-08-28,328536,199496,129040
SUR,2021-08-29,333028,201209,131819
SUR,2021-08-30,334856,201756,133100
SUR,2021-08-31,337124,202440,134684
SUR,2021-09-01,340023,203156,136867
SUR,2021-09-02,342767,203858,138909
SUR,2021-09-03,345869,204873,140996
SUR,2021-09-04,349172,205933,143239
SUR,2021-09-05,351610,206440,145170
SUR,2021-09-06,353646,207140,146506
SUR,2021-09-07,356563,207909,148654
SUR,2021-09-08,359651,209244,150407
SUR,2021-09-09,361815,210235,151580
SUR,2021-09-10,364432,211291,153141
SUR,2021-09-11,364994,211518,153476
SUR,2021-09-12,366805,212346,154459
SUR,2021-09-13,368566,213095,155471
SUR,2021-09-14,370497,214066,156431
SUR,2021-09-15,372429,214886,157543
SUR,2021-09-16,376042,216536,159506
SUR,2021-09-17,376605,216889,159716
SUR,2021-09-19,378161,217777,160384
SUR,2021-09-20,378571,217907,160664
SUR,2021-09-21,382946,220181,162765
SUR,2021-09-22,385425,221284,164141
SUR,2021-09-23,387552,222408,165144
SUR,2021-09-24,390681,223898,166783
SUR,2021-09-25,391985,224646,167339
SUR,2021-09-27,394029,225526,168503
SWE,2021-01-10,52168,52160,8
SWE,2021-01-17,130902,130852,50
SWE,2021-01-24,246674,235896,10778
SWE,2021-01-31,337653,300673,36980
SWE,2021-02-07,437338,344200,93138
SWE,2021-02-14,554835,390964,163871
SWE,2021-02-21,708725,460922,247803
SWE,2021-02-28,864681,562538,302143
SWE,2021-03-07,1053723,713921,339802
SWE,2021-03-14,1274528,895938,378590
SWE,2021-03-21,1447462,1014135,433327
SWE,2021-03-28,1644726,1143319,501407
SWE,2021-04-04,1909141,1340035,569106
SWE,2021-04-11,2253751,1591450,662301
SWE,2021-04-18,2726959,1999991,726968
SWE,2021-04-25,3166648,2402498,764150
SWE,2021-05-02,3565072,2773988,791084
SWE,2021-05-09,4022311,3116794,905517
SWE,2021-05-16,4447384,3395447,1051937
SWE,2021-05-23,4900089,3645888,1254201
SWE,2021-05-30,5383495,3842366,1541129
SWE,2021-06-06,5966972,4059147,1907825
SWE,2021-06-13,6644910,4328785,2316125
SWE,2021-06-20,7412590,4628839,2783751
SWE,2021-06-27,8047402,4917412,3129990
SWE,2021-07-04,8777657,5326492,3451165
SWE,2021-07-11,9373299,5712157,3661142
SWE,2021-07-18,9880252,6060360,3819892
SWE,2021-07-25,10322823,6298286,4024537
SWE,2021-08-01,10721053,6438840,4282213
SWE,2021-08-08,11124238,6550384,4573854
SWE,2021-08-15,11594794,6686060,4908734
SWE,2021-08-22,12116377,6796978,5319399
SWE,2021-08-29,12591153,6887163,5703990
SWE,2021-09-05,12963456,6964328,5999128
SWE,2021-09-12,13246782,7030921,6215861
SWE,2021-09-17,13403076,7070462,6332614
SWE,2021-09-21,13492198,7094601,6396156
SWE,2021-09-22,13532333,7104072,6426773
SWE,2021-09-23,13569363,7115096,6452711
SWE,2021-09-24,13607052,7123838,6481560
CHE,2020-12-28,2753,2697,1
CHE,2020-12-29,4446,4358,4
CHE,2020-12-30,6117,6017,5
CHE,2020-12-31,6370,6269,6
CHE,2021-01-01,6377,6275,7
CHE,2021-01-02,6381,6279,7
CHE,2021-01-03,6382,6280,7
CHE,2021-01-04,10045,9897,8
CHE,2021-01-05,17147,16961,11
CHE,2021-01-06,22992,22632,13
CHE,2021-01-07,30208,29710,17
CHE,2021-01-08,38247,37593,17
CHE,2021-01-09,40369,39711,20
CHE,2021-01-10,40402,39743,21
CHE,2021-01-11,47813,47037,22
CHE,2021-01-12,58209,57308,26
CHE,2021-01-13,69299,68138,149
CHE,2021-01-14,79921,78564,214
CHE,2021-01-15,90711,89107,263
CHE,2021-01-16,95071,93443,265
CHE,2021-01-17,95735,94104,268
CHE,2021-01-18,107969,105474,1014
CHE,2021-01-19,125280,121896,1699
CHE,2021-01-20,145792,141329,2600
CHE,2021-01-21,169067,163784,3150
CHE,2021-01-22,188930,182890,3632
CHE,2021-01-23,194768,188602,3727
CHE,2021-01-24,195951,189771,3738
CHE,2021-01-25,213280,205490,5181
CHE,2021-01-26,238373,227723,7726
CHE,2021-01-27,262751,249907,9668
CHE,2021-01-28,289658,273830,12357
CHE,2021-01-29,307302,288664,14987
CHE,2021-01-30,307302,288664,14987
CHE,2021-01-31,307302,288664,14987
CHE,2021-02-01,323461,300488,19194
CHE,2021-02-02,343076,314146,24895
CHE,2021-02-03,362417,327895,30216
CHE,2021-02-04,383047,341258,37267
CHE,2021-02-05,402581,353631,44253
CHE,2021-02-06,405929,355444,45782
CHE,2021-02-07,407126,356367,46054
CHE,2021-02-08,425678,366193,54563
CHE,2021-02-09,451191,380468,65583
CHE,2021-02-10,478149,396916,75724
CHE,2021-02-11,505823,413008,86939
CHE,2021-02-12,532365,429010,97052
CHE,2021-02-13,539311,432394,100595
CHE,2021-02-14,540656,433230,101099
CHE,2021-02-15,559571,442993,110048
CHE,2021-02-16,584610,455480,122318
CHE,2021-02-17,608859,465931,135861
CHE,2021-02-18,637496,477545,152482
CHE,2021-02-19,662000,487128,167074
CHE,2021-02-20,669264,489841,171605
CHE,2021-02-21,670912,490649,172442
CHE,2021-02-22,690841,497557,185282
CHE,2021-02-23,717501,507231,201882
CHE,2021-02-24,745791,517078,219969
CHE,2021-02-25,775316,526893,239217
CHE,2021-02-26,800053,535138,255377
CHE,2021-02-27,806612,537325,259743
CHE,2021-02-28,808600,537936,261116
CHE,2021-03-01,830863,548246,272721
CHE,2021-03-02,856847,559518,286975
CHE,2021-03-03,888739,575060,302925
CHE,2021-03-04,922350,592260,318866
CHE,2021-03-05,951572,606778,333120
CHE,2021-03-06,957893,610164,335961
CHE,2021-03-07,959849,611191,336890
CHE,2021-03-08,983301,624025,347184
CHE,2021-03-09,1013782,641246,360088
CHE,2021-03-10,1044017,659908,371231
CHE,2021-03-11,1076211,678850,384042
CHE,2021-03-12,1103765,694671,395444
CHE,2021-03-13,1109789,698449,397682
CHE,2021-03-14,1111237,699433,398142
CHE,2021-03-15,1132330,710159,408284
CHE,2021-03-16,1161237,725061,421931
CHE,2021-03-17,1192942,740506,437710
CHE,2021-03-18,1226384,757312,453820
CHE,2021-03-19,1254370,771931,466806
CHE,2021-03-20,1260569,775307,469617
CHE,2021-03-21,1261919,776266,470007
CHE,2021-03-22,1286766,789749,481039
CHE,2021-03-23,1319220,807999,494730
CHE,2021-03-24,1354429,828902,508431
CHE,2021-03-25,1393387,853938,521763
CHE,2021-03-26,1429522,877119,534117
CHE,2021-03-27,1439651,884736,536610
CHE,2021-03-28,1443264,887633,537312
CHE,2021-03-29,1476530,908376,549250
CHE,2021-03-30,1518080,936325,562246
CHE,2021-03-31,1556959,960259,576686
CHE,2021-04-01,1598659,984012,594036
CHE,2021-04-02,1609092,990108,598330
CHE,2021-04-03,1615553,994057,600824
CHE,2021-04-04,1617288,995127,601488
CHE,2021-04-05,1623181,998840,603642
CHE,2021-04-06,1661535,1017519,622718
CHE,2021-04-07,1708100,1043757,642459
CHE,2021-04-08,1760395,1074273,663468
CHE,2021-04-09,1808221,1104212,680758
CHE,2021-04-10,1822854,1114629,684876
CHE,2021-04-11,1826980,1117482,686140
CHE,2021-04-12,1871520,1148813,698748
CHE,2021-04-13,1925797,1186136,714933
CHE,2021-04-14,1982952,1226195,731196
CHE,2021-04-15,2041485,1267458,747661
CHE,2021-04-16,2096457,1306137,763291
CHE,2021-04-17,2114493,1320594,766819
CHE,2021-04-18,2120880,1326091,767696
CHE,2021-04-19,2172708,1362324,782285
CHE,2021-04-20,2236975,1406499,801341
CHE,2021-04-21,2304775,1453473,821128
CHE,2021-04-22,2379739,1504539,843960
CHE,2021-04-23,2446396,1550801,863330
CHE,2021-04-24,2473816,1571928,869305
CHE,2021-04-25,2485902,1581336,871888
CHE,2021-04-26,2543145,1619427,890241
CHE,2021-04-27,2617941,1669465,913879
CHE,2021-04-28,2691913,1721761,934532
CHE,2021-04-29,2765250,1771978,956469
CHE,2021-04-30,2829962,1824791,967495
CHE,2021-05-01,2860114,1851200,970764
CHE,2021-05-02,2872751,1863035,971407
CHE,2021-05-03,2933698,1914706,979966
CHE,2021-05-04,3010047,1970134,999914
CHE,2021-05-05,3089116,2023120,1024913
CHE,2021-05-06,3180028,2082995,1054654
CHE,2021-05-07,3266231,2139274,1083420
CHE,2021-05-08,3306846,2169536,1093188
CHE,2021-05-09,3322945,2182531,1096133
CHE,2021-05-10,3404243,2230052,1128606
CHE,2021-05-11,3500613,2286313,1167289
CHE,2021-05-12,3598797,2342197,1208250
CHE,2021-05-13,3644820,2372987,1223050
CHE,2021-05-14,3726812,2419009,1258051
CHE,2021-05-15,3770991,2450650,1270224
CHE,2021-05-16,3790012,2465771,1274038
CHE,2021-05-17,3874841,2509286,1313984
CHE,2021-05-18,3975803,2562876,1360025
CHE,2021-05-19,4078783,2620107,1404417
CHE,2021-05-20,4189018,2678985,1454329
CHE,2021-05-21,4291560,2736124,1498348
CHE,2021-05-22,4339270,2767561,1514124
CHE,2021-05-23,4358002,2780659,1519682
CHE,2021-05-24,4408592,2812094,1538258
CHE,2021-05-25,4510767,2862632,1588633
CHE,2021-05-26,4618413,2917703,1639899
CHE,2021-05-27,4727204,2975225,1689750
CHE,2021-05-28,4833071,3028323,1741346
CHE,2021-05-29,4887651,3057189,1766403
CHE,2021-05-30,4912309,3071284,1776778
CHE,2021-05-31,5006105,3116591,1824303
CHE,2021-06-01,5115158,3172699,1876086
CHE,2021-06-02,5228220,3232395,1928059
CHE,2021-06-03,5332120,3288442,1974591
CHE,2021-06-04,5443725,3345360,2028042
CHE,2021-06-05,5517469,3390136,2056156
CHE,2021-06-06,5545179,3406156,2067652
CHE,2021-06-07,5647451,3459854,2114861
CHE,2021-06-08,5760034,3517060,2168882
CHE,2021-06-09,5873332,3577411,2220610
CHE,2021-06-10,5979482,3641221,2261829
CHE,2021-06-11,6088254,3702667,2308027
CHE,2021-06-12,6159530,3745323,2336026
CHE,2021-06-13,6186329,3757426,2350590
CHE,2021-06-14,6284620,3812788,2392428
CHE,2021-06-15,6389343,3866986,2441889
CHE,2021-06-16,6493081,3918483,2493336
CHE,2021-06-17,6600026,3969927,2547669
CHE,2021-06-18,6702998,4018226,2601254
CHE,2021-06-19,6766270,4053052,2629097
CHE,2021-06-20,6787096,4062885,2640012
CHE,2021-06-21,6875407,4109696,2680463
CHE,2021-06-22,6967945,4151730,2730069
CHE,2021-06-23,7058107,4190567,2780567
CHE,2021-06-24,7146851,4225999,2833137
CHE,2021-06-25,7234736,4262418,2883746
CHE,2021-06-26,7286008,4287214,2909892
CHE,2021-06-27,7304534,4292346,2923236
CHE,2021-06-28,7379444,4318112,2971680
CHE,2021-06-29,7458901,4342851,3025678
CHE,2021-06-30,7542034,4365817,3085063
CHE,2021-07-01,7614973,4385687,3137372
CHE,2021-07-02,7689268,4405834,3190869
CHE,2021-07-03,7736760,4416088,3227826
CHE,2021-07-04,7751704,4418788,3240020
CHE,2021-07-05,7823390,4434443,3295253
CHE,2021-07-06,7896739,4452815,3349477
CHE,2021-07-07,7967329,4469075,3403172
CHE,2021-07-08,8039015,4482732,3460504
CHE,2021-07-09,8109798,4496763,3516623
CHE,2021-07-10,8151954,4503122,3552119
CHE,2021-07-11,8163656,4504463,3562422
CHE,2021-07-12,8233275,4517106,3618672
CHE,2021-07-13,8302256,4530537,3673422
CHE,2021-07-14,8364361,4544539,3720965
CHE,2021-07-15,8425546,4557600,3768347
CHE,2021-07-16,8486285,4571445,3814441
CHE,2021-07-17,8519496,4577152,3841510
CHE,2021-07-18,8527361,4577919,3848575
CHE,2021-07-19,8591489,4589941,3899923
CHE,2021-07-20,8647218,4602725,3942157
CHE,2021-07-21,8696919,4616055,3977882
CHE,2021-07-22,8742056,4627711,4010842
CHE,2021-07-23,8790672,4641248,4045250
CHE,2021-07-24,8816318,4646773,4065096
CHE,2021-07-25,8821213,4647580,4069176
CHE,2021-07-26,8864274,4661118,4098214
CHE,2021-07-27,8900093,4672645,4122036
CHE,2021-07-28,8932024,4684535,4141617
CHE,2021-07-29,8963049,4695742,4161000
CHE,2021-07-30,8995258,4708444,4180068
CHE,2021-07-31,9006687,4712949,4186854
CHE,2021-08-01,9008162,4713279,4187995
CHE,2021-08-02,9030046,4721105,4201802
CHE,2021-08-03,9056844,4730120,4219148
CHE,2021-08-04,9080968,4740642,4232475
CHE,2021-08-05,9106312,4750994,4247177
CHE,2021-08-06,9134496,4762587,4263376
CHE,2021-08-07,9143734,4766752,4268330
CHE,2021-08-08,9144559,4766988,4268916
CHE,2021-08-09,9166511,4776338,4281292
CHE,2021-08-10,9189056,4786298,4293576
CHE,2021-08-11,9212945,4796935,4306321
CHE,2021-08-12,9238957,4809576,4319334
CHE,2021-08-13,9266692,4822758,4333505
CHE,2021-08-14,9277169,4828565,4337969
CHE,2021-08-15,9277749,4828875,4338236
CHE,2021-08-16,9299389,4838502,4350014
CHE,2021-08-17,9322917,4849591,4362116
CHE,2021-08-18,9349579,4862371,4375519
CHE,2021-08-19,9375518,4876360,4387142
CHE,2021-08-20,9407481,4892829,4402114
CHE,2021-08-21,9419511,4900313,4406523
CHE,2021-08-22,9420388,4900777,4406934
CHE,2021-08-23,9442864,4912496,4417400
CHE,2021-08-24,9467389,4925318,4428508
CHE,2021-08-25,9496145,4941180,4440904
CHE,2021-08-26,9525361,4958346,4452515
CHE,2021-08-27,9559833,4978556,4466353
CHE,2021-08-28,9577163,4990373,4471700
CHE,2021-08-29,9579081,4991912,4472066
CHE,2021-08-30,9601743,5006568,4479615
CHE,2021-08-31,9625688,5021818,4487865
CHE,2021-09-01,9653605,5039192,4498025
CHE,2021-09-02,9681434,5057484,4507227
CHE,2021-09-03,9713940,5078903,4517858
CHE,2021-09-04,9730394,5090619,4522432
CHE,2021-09-05,9733013,5092966,4522690
CHE,2021-09-06,9756302,5108318,4530229
CHE,2021-09-07,9781648,5124328,4539088
CHE,2021-09-08,9814503,5146195,4549605
CHE,2021-09-09,9848485,5170417,4559034
CHE,2021-09-10,9891808,5199829,4572487
CHE,2021-09-11,9918695,5220458,4578545
CHE,2021-09-12,9923027,5224342,4578953
CHE,2021-09-13,9955249,5247543,4587493
CHE,2021-09-14,9990267,5272228,4597316
CHE,2021-09-15,10031408,5300371,4609787
CHE,2021-09-16,10069384,5325301,4622422
CHE,2021-09-17,10113196,5352511,4638509
CHE,2021-09-18,10136691,5368047,4646279
CHE,2021-09-19,10140188,5371099,4646686
CHE,2021-09-20,10168261,5388717,4656836
CHE,2021-09-21,10199858,5408607,4668024
CHE,2021-09-22,10233813,5429025,4681119
CHE,2021-09-23,10267776,5448118,4695610
CHE,2021-09-24,10304593,5466297,4713779
CHE,2021-09-25,10327180,5477113,4725364
CHE,2021-09-26,10330401,5479258,4726409
TJK,2021-05-30,91775,79376,12399
TJK,2021-06-06,97290,83743,13547
TJK,2021-06-13,102711,89121,13590
TJK,2021-06-20,132075,116341,15734
TJK,2021-06-27,223648,205619,18029
TJK,2021-07-02,298578,280000,18578
TJK,2021-07-04,322907,304039,18868
TJK,2021-07-06,347405,328405,19000
TJK,2021-07-07,358885,339749,19136
TJK,2021-07-09,380940,361000,19940
TJK,2021-07-11,397694,377744,19950
TJK,2021-07-16,442022,421832,20190
TJK,2021-07-18,452362,431058,21034
TJK,2021-07-21,469356,447114,22242
TJK,2021-07-25,492066,462542,29524
TJK,2021-07-28,564922,524472,40450
TJK,2021-08-01,806815,750514,56301
TJK,2021-08-04,1094058,1013808,80250
TJK,2021-08-11,1671475,1541475,130000
TJK,2021-08-15,1830528,1699552,130976
TJK,2021-08-17,1967958,1755958,212000
TJK,2021-08-23,2255745,1891850,363895
TJK,2021-08-31,2808056,2009748,798308
TJK,2021-09-05,3061270,2080138,981132
TJK,2021-09-06,3174535,2097435,1077100
TJK,2021-09-13,3446777,2168537,1278240
TJK,2021-09-20,3872421,2307140,1565281
TZA,2021-08-08,105745,105745,105745
TZA,2021-08-16,218621,218621,218621
TZA,2021-08-28,304603,304603,304603
TZA,2021-09-11,350000,350000,350000
THA,2021-03-24,102050,96188,5862
THA,2021-03-30,180477,151413,29064
THA,2021-04-01,204642,167235,37407
THA,2021-04-02,231882,189666,42216
THA,2021-04-03,244254,201864,42390
THA,2021-04-04,257484,213948,43536
THA,2021-04-05,294881,247850,47031
THA,2021-04-06,323989,274354,49635
THA,2021-04-07,391752,336808,54944
THA,2021-04-08,466374,405911,60463
THA,2021-04-09,537380,470301,67079
THA,2021-04-10,555396,485957,69439
THA,2021-04-11,570052,498791,71261
THA,2021-04-12,578532,505215,73317
THA,2021-04-13,579305,505744,73561
THA,2021-04-15,586032,510456,75576
THA,2021-04-16,605259,523830,81429
THA,2021-04-17,608521,526706,81815
THA,2021-04-18,618583,535925,82658
THA,2021-04-19,666210,571825,94385
THA,2021-04-20,712610,604947,107663
THA,2021-04-21,864840,746617,118223
THA,2021-04-22,964825,834082,130743
THA,2021-04-23,1095445,934449,160996
THA,2021-04-24,1124153,949124,175029
THA,2021-04-25,1149666,972204,177462
THA,2021-04-26,1227032,1012388,214644
THA,2021-04-27,1279713,1038960,240753
THA,2021-04-28,1344646,1059721,284925
THA,2021-04-29,1411614,1075756,335858
THA,2021-04-30,1477078,1095230,381848
THA,2021-05-01,1484565,1097862,386703
THA,2021-05-02,1486907,1099460,387447
THA,2021-05-03,1498617,1106071,392546
THA,2021-05-04,1573075,1150564,422511
THA,2021-05-05,1601833,1167719,434114
THA,2021-05-06,1651782,1201258,450524
THA,2021-05-07,1730488,1262703,467785
THA,2021-05-08,1743720,1273666,470054
THA,2021-05-09,1809894,1296440,513454
THA,2021-05-10,1898454,1365992,532462
THA,2021-05-11,1935565,1372013,563552
THA,2021-05-12,2040363,1395130,645233
THA,2021-05-13,2124732,1416732,708300
THA,2021-05-16,2264308,1482702,781606
THA,2021-05-17,2340995,1521034,819961
THA,2021-05-18,2445645,1585773,859872
THA,2021-05-19,2540116,1647871,892245
THA,2021-05-20,2648256,1726431,921825
THA,2021-05-21,2811549,1849393,962156
THA,2021-05-22,2865091,1898332,966759
THA,2021-05-23,2910664,1941565,969099
THA,2021-05-24,3024313,2044123,980190
THA,2021-05-25,3147227,2157609,989618
THA,2021-05-26,3208882,2214721,994161
THA,2021-05-27,3347050,2319304,1027746
THA,2021-05-28,3504125,2415903,1088222
THA,2021-05-29,3548330,2453807,1094523
THA,2021-05-30,3609882,2498929,1110953
THA,2021-05-31,3664859,2539491,1125368
THA,2021-06-01,3753718,2591372,1162346
THA,2021-06-03,3961589,2727759,1233830
THA,2021-06-04,4142944,2818676,1324268
THA,2021-06-05,4190503,2845287,1345216
THA,2021-06-06,4218094,2855041,1363053
THA,2021-06-07,4634941,3243913,1391028
THA,2021-06-08,5107069,3672372,1434697
THA,2021-06-09,5443743,3966091,1477652
THA,2021-06-10,5667058,4143444,1523614
THA,2021-06-11,5975070,4362685,1612835
THA,2021-06-12,6081242,4456786,1624456
THA,2021-06-13,6188124,4531914,1656210
THA,2021-06-14,6511184,4762063,1749121
THA,2021-06-15,6780816,4948227,1832589
THA,2021-06-16,7003783,5114755,1889028
THA,2021-06-17,7219668,5252531,1967137
THA,2021-06-18,7483083,5434119,2048964
THA,2021-06-19,7587178,5486092,2101086
THA,2021-06-20,7679057,5526039,2153018
THA,2021-06-21,7906696,5678848,2227848
THA,2021-06-22,8148335,5844521,2303814
THA,2021-06-23,8400320,6017424,2382896
THA,2021-06-24,8657423,6206353,2451070
THA,2021-06-25,8981478,6435308,2546170
THA,2021-06-26,9055141,6475826,2579315
THA,2021-06-27,9147513,6537852,2609661
